app,appLabel
http://www.wikidata.org/entity/Q28206242,GX1
http://www.wikidata.org/entity/Q28206138,Freedom of Press Info
http://www.wikidata.org/entity/Q28206206,Graph Saurus SR5
http://www.wikidata.org/entity/Q28206306,Analyze IMG
http://www.wikidata.org/entity/Q28206224,GRFX
http://www.wikidata.org/entity/Q28206292,Interactive Color Raster
http://www.wikidata.org/entity/Q28206383,Image Processing Lab
http://www.wikidata.org/entity/Q28206423,JPEG 2000 codestream
http://www.wikidata.org/entity/Q28206485,Khronos Texture
http://www.wikidata.org/entity/Q28206135,Fractint FRA
http://www.wikidata.org/entity/Q28206181,GIMP Parametric Brush
http://www.wikidata.org/entity/Q28206185,GIMP Pattern
http://www.wikidata.org/entity/Q28206193,GoDot 4-bit image
http://www.wikidata.org/entity/Q28206066,View ST/TT TT-Low
http://www.wikidata.org/entity/Q28206328,Img Software Set Red Component
http://www.wikidata.org/entity/Q28206351,Inset PIX
http://www.wikidata.org/entity/Q28206359,Intergraph Raster
http://www.wikidata.org/entity/Q28206395,Island Graphics TIFF
http://www.wikidata.org/entity/Q28206419,LuraWave JPEG-2000 Code Stream Format
http://www.wikidata.org/entity/Q28206446,KiSS CEL 4-bit
http://www.wikidata.org/entity/Q28206476,Kolor Raw
http://www.wikidata.org/entity/Q28206493,Lightning Strike
http://www.wikidata.org/entity/Q28206381,VisualBasic form
http://www.wikidata.org/entity/Q28206042,EPOC Sketch
http://www.wikidata.org/entity/Q28206044,Epson Printer Bitmap
http://www.wikidata.org/entity/Q28206057,ERDAS IMAGINE Gray-scale Bitmap Image
http://www.wikidata.org/entity/Q28206114,Fuzzy Bitmap
http://www.wikidata.org/entity/Q28206171,GIMP Animated Brush
http://www.wikidata.org/entity/Q28206210,Graph Saurus SR7/SR8/SRS
http://www.wikidata.org/entity/Q28206216,GrayPaint
http://www.wikidata.org/entity/Q28206078,View ST/TT TT-Medium
http://www.wikidata.org/entity/Q28206085,TT High Resolution
http://www.wikidata.org/entity/Q28206332,Img Software Set Green Component
http://www.wikidata.org/entity/Q28206343,ImgStar
http://www.wikidata.org/entity/Q28206407,Jeff's Image Format
http://www.wikidata.org/entity/Q28206404,JEDMICS C4
http://www.wikidata.org/entity/Q28206412,Jovian Logic VI
http://www.wikidata.org/entity/Q28206433,JPEG 2000 compound image
http://www.wikidata.org/entity/Q28206443,Kt Interchange File Format
http://www.wikidata.org/entity/Q28206490,LazPaint LZP file format
http://www.wikidata.org/entity/Q28206497,Lossless JPEG
http://www.wikidata.org/entity/Q28206053,ERDAS LAN
http://www.wikidata.org/entity/Q28206147,Freedom of Press Bitamp
http://www.wikidata.org/entity/Q28206159,G9B
http://www.wikidata.org/entity/Q28206198,GodPaint
http://www.wikidata.org/entity/Q28206132,Self-Running Flexible Line Interpretation
http://www.wikidata.org/entity/Q28206455,CKiSS
http://www.wikidata.org/entity/Q28206460,KiSS color file
http://www.wikidata.org/entity/Q28206513,LSS16
http://www.wikidata.org/entity/Q28206024,Digital Video Interactive Device-dependent Data (Compressed 16-bit)
http://www.wikidata.org/entity/Q28206031,EggPaint
http://www.wikidata.org/entity/Q28206095,Fuckpaint PI9
http://www.wikidata.org/entity/Q28206105,Falcon True Color
http://www.wikidata.org/entity/Q28206162,GEM Raster
http://www.wikidata.org/entity/Q28206177,GIMP Brush
http://www.wikidata.org/entity/Q28206090,TT Low Resolution
http://www.wikidata.org/entity/Q28206232,HP Paintjet
http://www.wikidata.org/entity/Q28206276,IBM KIPS bitmap
http://www.wikidata.org/entity/Q28206318,Img Software Set Colormapped Image
http://www.wikidata.org/entity/Q28206349,GEOS Convert
http://www.wikidata.org/entity/Q28206336,Img Software Set Blue Component
http://www.wikidata.org/entity/Q28206471,KoalaPainter compressed
http://www.wikidata.org/entity/Q28206508,Light Sheet Microscope
http://www.wikidata.org/entity/Q28206073,Fuckpaint PI4
http://www.wikidata.org/entity/Q28206120,Flickering Flexible Line Interpratation
http://www.wikidata.org/entity/Q28206237,GROB
http://www.wikidata.org/entity/Q28206262,HSI JPEG
http://www.wikidata.org/entity/Q28206272,HTC splashscreen
http://www.wikidata.org/entity/Q28206284,IBM KIPS palette
http://www.wikidata.org/entity/Q28206300,Image Exchange Format
http://www.wikidata.org/entity/Q28206355,InShape IIM
http://www.wikidata.org/entity/Q28206599,MIX
http://www.wikidata.org/entity/Q28206930,PGX
http://www.wikidata.org/entity/Q28207044,PM
http://www.wikidata.org/entity/Q28207152,PTG
http://www.wikidata.org/entity/Q28206538,Magick Persistent Cache (.cache file)
http://www.wikidata.org/entity/Q28206545,MAKIchan Graphics MAG
http://www.wikidata.org/entity/Q28206553,MAKIchan Graphics MKI
http://www.wikidata.org/entity/Q28206561,Maya IFF
http://www.wikidata.org/entity/Q28206625,MSX BASIC graphics
http://www.wikidata.org/entity/Q28206740,Navy Image File Format
http://www.wikidata.org/entity/Q28206805,TI BASIC tokenized file
http://www.wikidata.org/entity/Q28206946,PhotoChrome
http://www.wikidata.org/entity/Q28207064,Portable Bitmap Format
http://www.wikidata.org/entity/Q28207108,The Print Shop Graphics file
http://www.wikidata.org/entity/Q28207194,QRT Ray Tracer bitmap
http://www.wikidata.org/entity/Q28207252,SCR
http://www.wikidata.org/entity/Q28207232,RLA
http://www.wikidata.org/entity/Q28206528,MacPaint
http://www.wikidata.org/entity/Q28206936,Photo CD
http://www.wikidata.org/entity/Q28206579,MetaMorph Stack
http://www.wikidata.org/entity/Q28206736,AgGateway Sales Reporting File Format
http://www.wikidata.org/entity/Q28206671,"Portable Bitmap, text variant"
http://www.wikidata.org/entity/Q28206756,NIST IHead
http://www.wikidata.org/entity/Q28206771,OS/2 Bitmap Array
http://www.wikidata.org/entity/Q28206894,Portable Float Map
http://www.wikidata.org/entity/Q28206910,Portfolio Graphics Compressed
http://www.wikidata.org/entity/Q28207114,The New Print Shop Names file
http://www.wikidata.org/entity/Q28206733,Newsroom
http://www.wikidata.org/entity/Q28206883,Planetary Data System
http://www.wikidata.org/entity/Q28206535,Magick Persistent Cache (.mpc file)
http://www.wikidata.org/entity/Q28206593,MSX Interchange Format
http://www.wikidata.org/entity/Q28206615,"Microsoft Paint, version 1"
http://www.wikidata.org/entity/Q28206620,"Microsoft Paint, version 2"
http://www.wikidata.org/entity/Q28206646,Multi Palette Picture
http://www.wikidata.org/entity/Q28206714,Portable Anymap
http://www.wikidata.org/entity/Q28206726,Portable Arbitrary Map
http://www.wikidata.org/entity/Q28206830,Palette Master
http://www.wikidata.org/entity/Q28206838,Palm bitmap
http://www.wikidata.org/entity/Q28206851,Secure Pick Ax file
http://www.wikidata.org/entity/Q28207178,Q0 Image Attributes
http://www.wikidata.org/entity/Q28207188,QDV
http://www.wikidata.org/entity/Q28207241,SBIG CCDOPS image
http://www.wikidata.org/entity/Q28207261,Seattle FilmWorks
http://www.wikidata.org/entity/Q28206952,PhotoDeluxe
http://www.wikidata.org/entity/Q28206548,MAKIchan Graphics MAX
http://www.wikidata.org/entity/Q28206708,"Portable Pixmap, binary variant"
http://www.wikidata.org/entity/Q28206783,"OS/2 Bitmap, version 1.0"
http://www.wikidata.org/entity/Q28206788,"OS/2 Bitmap, version 2.0"
http://www.wikidata.org/entity/Q28206957,PhotoParade slideshow
http://www.wikidata.org/entity/Q28207131,Prism Paint
http://www.wikidata.org/entity/Q28207202,QuickTime Image Format
http://www.wikidata.org/entity/Q28207237,Multiple Resolution Bitmap
http://www.wikidata.org/entity/Q28207227,RIFF DIB
http://www.wikidata.org/entity/Q28207028,Pixia
http://www.wikidata.org/entity/Q28206523,LuraWave
http://www.wikidata.org/entity/Q28206683,"Portable Graymap, text variant"
http://www.wikidata.org/entity/Q28206749,Native Image File Format
http://www.wikidata.org/entity/Q28206811,Paint.NET image
http://www.wikidata.org/entity/Q28206822,PaintShop Pro image
http://www.wikidata.org/entity/Q28206843,Palm Database ImageViewer
http://www.wikidata.org/entity/Q28206876,PCPaint PIC
http://www.wikidata.org/entity/Q28207051,Pocket PC Bitmap
http://www.wikidata.org/entity/Q28207058,Poser Bump Map
http://www.wikidata.org/entity/Q28207167,Piecewise-Constant Image Model
http://www.wikidata.org/entity/Q28207212,Quantel VPB image
http://www.wikidata.org/entity/Q28207220,Radiance HDR
http://www.wikidata.org/entity/Q28207256,ScreenShot Hack PDB
http://www.wikidata.org/entity/Q28206565,MicroDesign Area
http://www.wikidata.org/entity/Q28206588,Microsoft Image Composer
http://www.wikidata.org/entity/Q28206609,Monochrome Recursive Format
http://www.wikidata.org/entity/Q28206657,Nero CoverDesigner Document
http://www.wikidata.org/entity/Q28207008,Picture Publisher
http://www.wikidata.org/entity/Q28206518,Lucasfilm picture
http://www.wikidata.org/entity/Q28206574,MegaPaint BLD
http://www.wikidata.org/entity/Q28206638,MTV ray tracer bitmap
http://www.wikidata.org/entity/Q28206653,NASA Raster Metafile
http://www.wikidata.org/entity/Q28206664,Nero CoverDesigner Template
http://www.wikidata.org/entity/Q28206695,"Portable Graymap, binary variant"
http://www.wikidata.org/entity/Q28206866,PCPaint clipping format
http://www.wikidata.org/entity/Q28206904,Portable Floatmap Stream
http://www.wikidata.org/entity/Q28206916,Portfolio Graphics
http://www.wikidata.org/entity/Q28206968,Photoshop brush
http://www.wikidata.org/entity/Q28207038,Photo Line Document
http://www.wikidata.org/entity/Q28207070,Polychrome Recursive Format
http://www.wikidata.org/entity/Q28207080,PrintMaster Names file
http://www.wikidata.org/entity/Q28207092,PrintMaster Index file
http://www.wikidata.org/entity/Q28207102,The Print Shop Names file
http://www.wikidata.org/entity/Q28207125,The New Print Shop Graphics file
http://www.wikidata.org/entity/Q28206568,MicroDesign Page
http://www.wikidata.org/entity/Q28206584,MGR bitmap
http://www.wikidata.org/entity/Q28206679,"Portable Bitmap, binary variant"
http://www.wikidata.org/entity/Q28206700,"Portable Pixmap, text variant"
http://www.wikidata.org/entity/Q28206767,NV12
http://www.wikidata.org/entity/Q28206795,OS/2 Boot Logo
http://www.wikidata.org/entity/Q28206859,Polyomino Compressed Image Format
http://www.wikidata.org/entity/Q28206891,PDS4
http://www.wikidata.org/entity/Q28207000,Picture Packer
http://www.wikidata.org/entity/Q28207016,Pixar picture
http://www.wikidata.org/entity/Q28207085,PrintMaster Graphics file
http://www.wikidata.org/entity/Q28207158,Puzzle image
http://www.wikidata.org/entity/Q28207389,TIM
http://www.wikidata.org/entity/Q28445596,APD
http://www.wikidata.org/entity/Q28344449,SNSF
http://www.wikidata.org/entity/Q28207521,WPB
http://www.wikidata.org/entity/Q28207359,TAP
http://www.wikidata.org/entity/Q28207527,Wavelet Scalar Quantization
http://www.wikidata.org/entity/Q28207284,Sixel
http://www.wikidata.org/entity/Q28344485,HKI
http://www.wikidata.org/entity/Q28207288,Slow-scan television
http://www.wikidata.org/entity/Q28207379,TIFF for Fax eXtended
http://www.wikidata.org/entity/Q28207457,Vista Plain File Format
http://www.wikidata.org/entity/Q28207532,XLD4 Q4D
http://www.wikidata.org/entity/Q28344021,Imagine Object File
http://www.wikidata.org/entity/Q28345358,Safari bookmarks
http://www.wikidata.org/entity/Q28346137,Swift Spreadsheet
http://www.wikidata.org/entity/Q28401268,XIP
http://www.wikidata.org/entity/Q28445584,Application Label Data
http://www.wikidata.org/entity/Q28445589,AMOS AmBs
http://www.wikidata.org/entity/Q28207405,TLG
http://www.wikidata.org/entity/Q28207447,VIPS
http://www.wikidata.org/entity/Q28207273,SGX Graphics File Format
http://www.wikidata.org/entity/Q28207281,Sinclair QL screen
http://www.wikidata.org/entity/Q28207293,Softimage PIC
http://www.wikidata.org/entity/Q28207296,Spectrum 512 Extended
http://www.wikidata.org/entity/Q28207342,Synu
http://www.wikidata.org/entity/Q28207437,"Khoros Visualization image, version 1.0"
http://www.wikidata.org/entity/Q28207395,Texas Instruments picture file
http://www.wikidata.org/entity/Q28207412,Valve Texture Format
http://www.wikidata.org/entity/Q28207427,Verity Image Format
http://www.wikidata.org/entity/Q28207474,Very Ordinary Rendering Toolkit file
http://www.wikidata.org/entity/Q28207478,Webshots picture WBC
http://www.wikidata.org/entity/Q28207516,Word for DOS screen capture
http://www.wikidata.org/entity/Q28207548,Xerox EDMICS-RLC
http://www.wikidata.org/entity/Q28344013,BACKUP
http://www.wikidata.org/entity/Q28344985,Genital Save State
http://www.wikidata.org/entity/Q28445586,Application Label Temporary
http://www.wikidata.org/entity/Q28445578,Access to Biological Collection Data
http://www.wikidata.org/entity/Q28207553,XGA
http://www.wikidata.org/entity/Q28212272,Noweb
http://www.wikidata.org/entity/Q28207270,Secret Photos puzzle
http://www.wikidata.org/entity/Q28207305,True Colour Picture
http://www.wikidata.org/entity/Q28207350,Video Display Adapter
http://www.wikidata.org/entity/Q28207577,ZoomifyImageFormat
http://www.wikidata.org/entity/Q28445580,Application Developer Documentation Data
http://www.wikidata.org/entity/Q28445591,AMOS BASIC tokenized file
http://www.wikidata.org/entity/Q28345059,XP3
http://www.wikidata.org/entity/Q28207313,Run length encoded True Colour Picture
http://www.wikidata.org/entity/Q28207384,TIFF/IT
http://www.wikidata.org/entity/Q28207424,VEGX
http://www.wikidata.org/entity/Q28207452,Vista Data File Format
http://www.wikidata.org/entity/Q28207514,WOBA
http://www.wikidata.org/entity/Q28211416,Ability Write
http://www.wikidata.org/entity/Q28344439,The Electric Pencil
http://www.wikidata.org/entity/Q28344723,Turbo Pascal chain file
http://www.wikidata.org/entity/Q28445577,Advanced Authoring System
http://www.wikidata.org/entity/Q28445582,AGSC
http://www.wikidata.org/entity/Q28445581,ADRIFT
http://www.wikidata.org/entity/Q28445595,Application Object Index
http://www.wikidata.org/entity/Q28446959,Binary Document
http://www.wikidata.org/entity/Q28445588,ALZ
http://www.wikidata.org/entity/Q28207346,Image Capture Board
http://www.wikidata.org/entity/Q28207302,True Colour Sprite
http://www.wikidata.org/entity/Q28207363,TealPaint PDB
http://www.wikidata.org/entity/Q28207355,TrueVista
http://www.wikidata.org/entity/Q28207469,Vivid IMG
http://www.wikidata.org/entity/Q28207499,Windows Device-Dependent Bitmap
http://www.wikidata.org/entity/Q28234649,CCITT Group 3
http://www.wikidata.org/entity/Q28344823,Debian source control file
http://www.wikidata.org/entity/Q28447338,Digital Document
http://www.wikidata.org/entity/Q28207336,Sun TAAC image
http://www.wikidata.org/entity/Q28207564,Bennet Yee's face format
http://www.wikidata.org/entity/Q28207489,WhyPic
http://www.wikidata.org/entity/Q28207495,Wigmore Artist 64
http://www.wikidata.org/entity/Q28207537,Xerox Doodle brush
http://www.wikidata.org/entity/Q28207569,Zeiss BIVAS
http://www.wikidata.org/entity/Q28344817,Arts and Letters clip art library
http://www.wikidata.org/entity/Q28445579,AcqKnowledge File
http://www.wikidata.org/entity/Q28207555,eXtended Image File Format
http://www.wikidata.org/entity/Q28207416,VDC BitMap
http://www.wikidata.org/entity/Q28207433,V.Flash PTX
http://www.wikidata.org/entity/Q28207461,VITec Image Format
http://www.wikidata.org/entity/Q28207503,WinMiPS
http://www.wikidata.org/entity/Q28207510,Winzle Puzzle
http://www.wikidata.org/entity/Q28207539,Xerox EDMICS-MMR
http://www.wikidata.org/entity/Q28207574,Zoomify PFF
http://www.wikidata.org/entity/Q28212206,"Object File Format, text variant"
http://www.wikidata.org/entity/Q28344713,Package File
http://www.wikidata.org/entity/Q28344898,Axc
http://www.wikidata.org/entity/Q28445585,Application Label Index
http://www.wikidata.org/entity/Q28207317,Standard Archive Format
http://www.wikidata.org/entity/Q28207441,"Khoros Visualization image, version 2.0"
http://www.wikidata.org/entity/Q28207369,Technicolor Dream LUM
http://www.wikidata.org/entity/Q28207374,Technicolor Dream COL
http://www.wikidata.org/entity/Q28207408,Utah RLE
http://www.wikidata.org/entity/Q28207481,Webshots picture WBZ
http://www.wikidata.org/entity/Q28207561,Xim
http://www.wikidata.org/entity/Q28344215,Application Developer Documentation Index
http://www.wikidata.org/entity/Q28344736,Macintosh resource file
http://www.wikidata.org/entity/Q28445583,Application Label Cache
http://www.wikidata.org/entity/Q28445592,AMOS Memory Bank
http://www.wikidata.org/entity/Q28600231,APW
http://www.wikidata.org/entity/Q28600223,APT
http://www.wikidata.org/entity/Q28771267,MLM
http://www.wikidata.org/entity/Q28600238,ARC
http://www.wikidata.org/entity/Q28600258,ATR
http://www.wikidata.org/entity/Q28770288,LBR
http://www.wikidata.org/entity/Q28600255,ARTS
http://www.wikidata.org/entity/Q28777687,Mono
http://www.wikidata.org/entity/Q28530502,NWChem file
http://www.wikidata.org/entity/Q28530510,Structure-data file
http://www.wikidata.org/entity/Q28551228,Adobe Action File
http://www.wikidata.org/entity/Q28551284,Adobe CMYK Setup File
http://www.wikidata.org/entity/Q28731049,Dyalog APL Transfer File format
http://www.wikidata.org/entity/Q28755606,Exact Yearbook DAT file
http://www.wikidata.org/entity/Q28758207,Adaptive Prediction Trees
http://www.wikidata.org/entity/Q28770336,Lotus 1-2-3 Chart
http://www.wikidata.org/entity/Q28771221,"MAT-file, Level 5, version 7.3"
http://www.wikidata.org/entity/Q28777700,Mozilla Archive
http://www.wikidata.org/entity/Q28756261,FIG
http://www.wikidata.org/entity/Q28770313,LZX
http://www.wikidata.org/entity/Q28770283,IMA
http://www.wikidata.org/entity/Q28452000,TERSE
http://www.wikidata.org/entity/Q28551337,Adobe Duotone Options File
http://www.wikidata.org/entity/Q28551363,Adobe Levels File
http://www.wikidata.org/entity/Q28551372,Adobe Monitor Setup File
http://www.wikidata.org/entity/Q28600264,Ability Spreadsheet Document
http://www.wikidata.org/entity/Q28600265,Acorn Draw
http://www.wikidata.org/entity/Q28600260,AWD
http://www.wikidata.org/entity/Q28648063,Ein-Ausgabesystem 3
http://www.wikidata.org/entity/Q28728783,VOTable
http://www.wikidata.org/entity/Q28732548,Binary compressed SAM format
http://www.wikidata.org/entity/Q28757684,Nintendo Game Boy cartridge SAV file
http://www.wikidata.org/entity/Q28757979,Windows Setup inf_loc file
http://www.wikidata.org/entity/Q28758212,Street Atlas USA Draw File
http://www.wikidata.org/entity/Q28771107,"MAT-file, Level 4"
http://www.wikidata.org/entity/Q28771234,MITAB
http://www.wikidata.org/entity/Q28771288,Mapsforge Binary Map
http://www.wikidata.org/entity/Q28532082,CAChe MolStruct
http://www.wikidata.org/entity/Q28551319,Adobe Custom Kernel File
http://www.wikidata.org/entity/Q28600209,APF Imagination Machine BASIC tokenized file
http://www.wikidata.org/entity/Q28600734,ESRI Arc/Info Export File
http://www.wikidata.org/entity/Q28731046,APL Transfer File format
http://www.wikidata.org/entity/Q28756571,Forth script
http://www.wikidata.org/entity/Q28770330,LightWave Scene
http://www.wikidata.org/entity/Q28771322,Microsoft Works Database file format
http://www.wikidata.org/entity/Q28449455,"Tom's Obvious, Minimal Language"
http://www.wikidata.org/entity/Q28517914,Sony SR2
http://www.wikidata.org/entity/Q28530466,HyperChem Input File
http://www.wikidata.org/entity/Q28755621,Exact Yearbook ID file
http://www.wikidata.org/entity/Q28756583,Fountain script
http://www.wikidata.org/entity/Q28756608,FoxPro script
http://www.wikidata.org/entity/Q28756706,Freenet node reference
http://www.wikidata.org/entity/Q28757902,GNOME Mahjongg history
http://www.wikidata.org/entity/Q28757978,Precompiled Windows Setup Information File
http://www.wikidata.org/entity/Q28770292,LZ4
http://www.wikidata.org/entity/Q28771266,MIX (PhotoDraw)
http://www.wikidata.org/entity/Q28455527,Binary Alignment Map
http://www.wikidata.org/entity/Q28458363,Motion TIFF
http://www.wikidata.org/entity/Q28551274,Adobe Arbitrary Map File
http://www.wikidata.org/entity/Q28551294,Adobe Color Table File
http://www.wikidata.org/entity/Q28551390,Adobe Selective Color File
http://www.wikidata.org/entity/Q28551401,Adobe Separation Table File
http://www.wikidata.org/entity/Q28600266,Acorn Font
http://www.wikidata.org/entity/Q28600256,ASCII Encoded HP 48 Object
http://www.wikidata.org/entity/Q28731047,Dyalog APL workspace
http://www.wikidata.org/entity/Q28756196,FWKCS NDX file
http://www.wikidata.org/entity/Q28757880,git packfile
http://www.wikidata.org/entity/Q28757904,Go script
http://www.wikidata.org/entity/Q28757918,Google Sheet
http://www.wikidata.org/entity/Q28771316,Micrografx Draw
http://www.wikidata.org/entity/Q28600263,Ability Database
http://www.wikidata.org/entity/Q28600288,ActiveMime
http://www.wikidata.org/entity/Q28600457,dBase III
http://www.wikidata.org/entity/Q28757850,GeoGebra Worksheet
http://www.wikidata.org/entity/Q28770329,Lightwave 3D Object
http://www.wikidata.org/entity/Q28770728,"MAT-file, Level 5, version 6"
http://www.wikidata.org/entity/Q28771324,Microsoft Works Spreadsheet
http://www.wikidata.org/entity/Q28600253,Android Runtime
http://www.wikidata.org/entity/Q28449155,JSON Patch
http://www.wikidata.org/entity/Q28551347,Adobe Halftone Screens File
http://www.wikidata.org/entity/Q28551355,Adobe Hue/Saturation File
http://www.wikidata.org/entity/Q28600228,APL workspace
http://www.wikidata.org/entity/Q28600250,Oracle database backup format
http://www.wikidata.org/entity/Q28600422,4bottle
http://www.wikidata.org/entity/Q28600453,SQLite database file format
http://www.wikidata.org/entity/Q28731055,Ability Spreadsheet Template
http://www.wikidata.org/entity/Q28755628,Exact Yearbook LST file
http://www.wikidata.org/entity/Q28756168,FWKCS SRT file
http://www.wikidata.org/entity/Q28771220,"MAT-file, Level 5, version 7"
http://www.wikidata.org/entity/Q28600262,AZW
http://www.wikidata.org/entity/Q28532079,Alchemy Format
http://www.wikidata.org/entity/Q28551302,Adobe Contour File
http://www.wikidata.org/entity/Q28551383,Adobe Replace Color/Color Range File
http://www.wikidata.org/entity/Q28600298,Adobe Type 1 Printer Font Binary
http://www.wikidata.org/entity/Q28600246,FreeArc ARC
http://www.wikidata.org/entity/Q28600470,DER encoded RSA private key
http://www.wikidata.org/entity/Q28757740,GEM VDI Metafile
http://www.wikidata.org/entity/Q28757910,Google Document
http://www.wikidata.org/entity/Q28770321,Compartmented Mode Workstation Labeling Encodings Format
http://www.wikidata.org/entity/Q28757958,Hangul Word Processor Document
http://www.wikidata.org/entity/Q28975828,MDL
http://www.wikidata.org/entity/Q28975669,BMF
http://www.wikidata.org/entity/Q28975799,FACT
http://www.wikidata.org/entity/Q28804254,Uniform Office Text
http://www.wikidata.org/entity/Q28830240,Adobe Sound Document
http://www.wikidata.org/entity/Q28790258,maz
http://www.wikidata.org/entity/Q28870641,Dia graphics format
http://www.wikidata.org/entity/Q28919124,Adobe Premiere Elements project
http://www.wikidata.org/entity/Q28919154,Rhino 3D Model Backup
http://www.wikidata.org/entity/Q28975670,Cyberspace Description Format
http://www.wikidata.org/entity/Q28975633,NextEngine Scan
http://www.wikidata.org/entity/Q28975655,RenderMan Interface Bytestream
http://www.wikidata.org/entity/Q28975658,SketchUp
http://www.wikidata.org/entity/Q28975821,Inventor binary file format
http://www.wikidata.org/entity/Q28975737,POV-Ray density file
http://www.wikidata.org/entity/Q28975829,Materials and Geometry Format
http://www.wikidata.org/entity/Q28975864,OOGL Object File Format
http://www.wikidata.org/entity/Q28919062,MacCaption VANC
http://www.wikidata.org/entity/Q28919035,Type-1 DV AVI
http://www.wikidata.org/entity/Q28919037,Type-2 DV AVI
http://www.wikidata.org/entity/Q28919160,Standard ACIS Binary
http://www.wikidata.org/entity/Q28975668,Alchemy 2000 Molecule format
http://www.wikidata.org/entity/Q28975672,CINEMA 4D
http://www.wikidata.org/entity/Q28975805,AVS Field Data
http://www.wikidata.org/entity/Q28975726,Gaussian Cube File
http://www.wikidata.org/entity/Q28975810,GLF 3D Font File
http://www.wikidata.org/entity/Q28975638,Parasolid
http://www.wikidata.org/entity/Q28975664,AC3D
http://www.wikidata.org/entity/Q28791369,App Installer package
http://www.wikidata.org/entity/Q28804255,Uniform Office Spreadsheet
http://www.wikidata.org/entity/Q28919030,"AC-3 Compressed Audio (Dolby Digital), Revision A"
http://www.wikidata.org/entity/Q28919075,After Effects project template
http://www.wikidata.org/entity/Q28919089,CMX 3400A edit decision list
http://www.wikidata.org/entity/Q28919067,EBU subtitling data exchange format
http://www.wikidata.org/entity/Q28919043,Sony HDV
http://www.wikidata.org/entity/Q28919168,GHS Part Maker
http://www.wikidata.org/entity/Q28955450,GenBank file format
http://www.wikidata.org/entity/Q28975766,DMO format
http://www.wikidata.org/entity/Q28975824,Lightwave 3D Layered Object
http://www.wikidata.org/entity/Q28975867,OOGL SKEL file
http://www.wikidata.org/entity/Q28807516,Microsoft Office Binder File for Windows 95
http://www.wikidata.org/entity/Q28820565,Complete Genomics Data File Format
http://www.wikidata.org/entity/Q28919086,CMX 3600 edit decision list
http://www.wikidata.org/entity/Q28919090,CMX 340/3400 edit decision list
http://www.wikidata.org/entity/Q28919163,Cult3D
http://www.wikidata.org/entity/Q28975654,Recon Points
http://www.wikidata.org/entity/Q28975797,MOLA Experiment Gridded Data Record
http://www.wikidata.org/entity/Q28975844,Neutral File Format
http://www.wikidata.org/entity/Q28975868,OOGL SPHERE file
http://www.wikidata.org/entity/Q28975875,OOGL TLIST Projective file
http://www.wikidata.org/entity/Q28975847,Neutral ASCII File Format
http://www.wikidata.org/entity/Q28975835,MilkShape 3D
http://www.wikidata.org/entity/Q28919079,Character Animator Project
http://www.wikidata.org/entity/Q28919091,Grass Valley edit decision list
http://www.wikidata.org/entity/Q28919063,Scenarist Closed Caption File
http://www.wikidata.org/entity/Q28919092,Sony 9100 V2 edition decision list
http://www.wikidata.org/entity/Q28919093,Sony 910 edit decision list
http://www.wikidata.org/entity/Q28975665,3D Studio Max ASCII Export Format
http://www.wikidata.org/entity/Q28975631,Moray User Defined Object
http://www.wikidata.org/entity/Q28975650,Recon Mesh
http://www.wikidata.org/entity/Q28975817,Elmo file format
http://www.wikidata.org/entity/Q28975858,OOGL QUAD file
http://www.wikidata.org/entity/Q28975873,OOGL LIST file
http://www.wikidata.org/entity/Q28921959,Keyhole Markup Language Zipped
http://www.wikidata.org/entity/Q28975617,GNU Triangulated Surface
http://www.wikidata.org/entity/Q28975647,POV-Ray RAW triangle format
http://www.wikidata.org/entity/Q28975807,Geom format
http://www.wikidata.org/entity/Q28975812,International Laser Display Association image data transfer format
http://www.wikidata.org/entity/Q28975818,Inventor ASCII file format
http://www.wikidata.org/entity/Q28975832,Mental Image
http://www.wikidata.org/entity/Q28975862,OOGL Bezier Surface BBP
http://www.wikidata.org/entity/Q28975863,OOGL Bezier Surface BEZ
http://www.wikidata.org/entity/Q28975865,OOGL VECT file
http://www.wikidata.org/entity/Q28975874,OOGL TLIST Group file
http://www.wikidata.org/entity/Q28777707,MzML
http://www.wikidata.org/entity/Q28915683,Apache Parquet
http://www.wikidata.org/entity/Q28919058,Adobe Premiere title
http://www.wikidata.org/entity/Q28919071,"After Effects project, binary variant"
http://www.wikidata.org/entity/Q28919081,Adobe Premiere Batch List
http://www.wikidata.org/entity/Q28919105,Avid Log Exchange
http://www.wikidata.org/entity/Q28919155,Rhino Worksession
http://www.wikidata.org/entity/Q28919159,Standard ACIS Text
http://www.wikidata.org/entity/Q28975662,SLiCe format
http://www.wikidata.org/entity/Q28975822,IRIT Data File Format
http://www.wikidata.org/entity/Q28975806,Videoscape GEO
http://www.wikidata.org/entity/Q28975870,OOGL INST file
http://www.wikidata.org/entity/Q28975834,Tripos MOL2 molecule file
http://www.wikidata.org/entity/Q28804253,Uniform Office Format
http://www.wikidata.org/entity/Q28804256,Uniform Office Presentation
http://www.wikidata.org/entity/Q28807546,Microsoft Office Binder File for Windows 97-2000
http://www.wikidata.org/entity/Q28919072,"After Effects project, XML variant"
http://www.wikidata.org/entity/Q28919166,GHS Geometry
http://www.wikidata.org/entity/Q28919152,Rhino 3D Model
http://www.wikidata.org/entity/Q28955493,Clustal file format
http://www.wikidata.org/entity/Q28975802,File Format for the Interchange of Virtual Worlds
http://www.wikidata.org/entity/Q28975811,GOCAD ASCII data format
